timestamp	x	y	stimuli_x	stimuli_y
1857182.0	203.60	178.70	-1.0	-1.0
1857183.0	203.70	178.70	-1.0	-1.0
1857184.0	204.20	178.70	-1.0	-1.0
1857185.0	204.70	178.60	-1.0	-1.0
1857186.0	205.10	178.50	-1.0	-1.0
1857187.0	205.30	178.40	-1.0	-1.0
1857188.0	205.70	178.10	-1.0	-1.0
1857189.0	206.00	177.80	-1.0	-1.0
1857190.0	205.90	177.40	-1.0	-1.0
1857191.0	205.60	177.30	-1.0	-1.0
1857192.0	205.30	177.20	-1.0	-1.0
1857193.0	205.20	177.00	-1.0	-1.0
1857194.0	205.30	177.10	-1.0	-1.0
1857195.0	205.40	177.30	-1.0	-1.0
1857196.0	205.50	177.30	-1.0	-1.0
1857197.0	205.80	177.20	-1.0	-1.0
1857198.0	206.10	177.10	-1.0	-1.0
1857199.0	206.20	177.00	-1.0	-1.0
1857200.0	206.00	177.00	-1.0	-1.0
1857201.0	206.00	176.90	-1.0	-1.0
1857202.0	206.10	176.90	-1.0	-1.0
1857203.0	206.20	176.80	-1.0	-1.0
1857204.0	206.10	177.10	-1.0	-1.0
1857205.0	205.90	177.30	-1.0	-1.0
1857206.0	205.70	177.20	-1.0	-1.0
1857207.0	205.50	177.00	-1.0	-1.0
1857208.0	205.40	176.80	-1.0	-1.0
1857209.0	205.40	176.70	-1.0	-1.0
1857210.0	205.50	176.70	-1.0	-1.0
1857211.0	205.60	176.70	-1.0	-1.0
1857212.0	205.80	176.70	-1.0	-1.0
1857213.0	205.90	176.70	-1.0	-1.0
1857214.0	205.90	176.60	-1.0	-1.0
1857215.0	205.80	176.20	-1.0	-1.0
1857216.0	206.10	175.90	-1.0	-1.0
1857217.0	206.50	176.20	-1.0	-1.0
1857218.0	206.90	176.60	-1.0	-1.0
1857219.0	207.00	177.00	-1.0	-1.0
1857220.0	207.10	177.10	-1.0	-1.0
1857221.0	207.10	177.20	-1.0	-1.0
1857222.0	206.80	177.30	-1.0	-1.0
1857223.0	206.50	177.10	-1.0	-1.0
1857224.0	206.20	176.80	-1.0	-1.0
1857225.0	206.60	176.50	-1.0	-1.0
1857226.0	206.90	176.30	-1.0	-1.0
1857227.0	206.90	176.30	-1.0	-1.0
1857228.0	206.50	176.40	-1.0	-1.0
1857229.0	206.30	176.50	-1.0	-1.0
1857230.0	206.30	176.60	-1.0	-1.0
1857231.0	206.30	176.60	-1.0	-1.0
1857232.0	206.20	176.60	-1.0	-1.0
1857233.0	206.20	176.80	-1.0	-1.0
1857234.0	206.30	177.00	-1.0	-1.0
1857235.0	206.50	177.30	-1.0	-1.0
1857236.0	206.70	177.40	-1.0	-1.0
1857237.0	206.70	177.40	-1.0	-1.0
1857238.0	206.80	177.50	-1.0	-1.0
1857239.0	206.80	177.30	-1.0	-1.0
1857240.0	206.80	177.00	-1.0	-1.0
1857241.0	206.80	176.80	-1.0	-1.0
1857242.0	206.80	176.80	-1.0	-1.0
1857243.0	206.70	177.00	-1.0	-1.0
1857244.0	206.70	177.20	-1.0	-1.0
1857245.0	206.50	177.30	-1.0	-1.0
1857246.0	206.30	177.20	-1.0	-1.0
1857247.0	206.10	177.10	-1.0	-1.0
1857248.0	206.20	177.00	-1.0	-1.0
1857249.0	206.20	176.90	-1.0	-1.0
1857250.0	206.30	177.00	-1.0	-1.0
1857251.0	206.60	177.00	-1.0	-1.0
1857252.0	206.80	177.10	-1.0	-1.0
1857253.0	206.90	177.20	-1.0	-1.0
1857254.0	206.90	177.20	-1.0	-1.0
1857255.0	207.00	177.40	-1.0	-1.0
1857256.0	207.10	177.70	-1.0	-1.0
1857257.0	207.30	177.70	-1.0	-1.0
1857258.0	207.20	177.60	-1.0	-1.0
1857259.0	207.10	177.50	-1.0	-1.0
1857260.0	206.70	177.50	-1.0	-1.0
1857261.0	206.50	177.60	-1.0	-1.0
1857262.0	206.20	177.70	-1.0	-1.0
1857263.0	206.20	177.50	-1.0	-1.0
1857264.0	206.30	177.30	-1.0	-1.0
1857265.0	206.20	177.50	-1.0	-1.0
1857266.0	206.20	177.90	-1.0	-1.0
1857267.0	206.10	178.40	-1.0	-1.0
1857268.0	206.00	178.40	-1.0	-1.0
1857269.0	205.90	178.50	-1.0	-1.0
1857270.0	205.90	178.50	-1.0	-1.0
1857271.0	206.00	178.50	-1.0	-1.0
1857272.0	206.30	178.40	-1.0	-1.0
1857273.0	206.60	178.20	-1.0	-1.0
1857274.0	206.90	178.00	-1.0	-1.0
1857275.0	207.00	177.70	-1.0	-1.0
1857276.0	206.80	177.40	-1.0	-1.0
1857277.0	206.70	176.90	-1.0	-1.0
1857278.0	206.60	176.70	-1.0	-1.0
1857279.0	206.60	176.90	-1.0	-1.0
1857280.0	206.70	177.20	-1.0	-1.0
1857281.0	207.00	177.50	-1.0	-1.0
1857282.0	207.30	177.50	-1.0	-1.0
1857283.0	207.70	177.50	-1.0	-1.0
1857284.0	207.20	177.50	-1.0	-1.0
1857285.0	206.70	177.60	-1.0	-1.0
1857286.0	206.10	177.70	-1.0	-1.0
1857287.0	205.90	177.90	-1.0	-1.0
1857288.0	206.20	178.20	-1.0	-1.0
1857289.0	206.50	178.50	-1.0	-1.0
1857290.0	206.90	178.80	-1.0	-1.0
1857291.0	206.90	178.70	-1.0	-1.0
1857292.0	206.90	178.30	-1.0	-1.0
