timestamp	x	y	stimuli_x	stimuli_y
2228730.0	139.40	141.00	-1.0	-1.0
2228731.0	138.90	140.90	-1.0	-1.0
2228732.0	138.50	140.70	-1.0	-1.0
2228733.0	138.20	140.50	-1.0	-1.0
2228734.0	138.40	140.30	-1.0	-1.0
2228735.0	138.50	140.30	-1.0	-1.0
2228736.0	138.60	140.30	-1.0	-1.0
2228737.0	138.60	140.30	-1.0	-1.0
2228738.0	138.60	140.20	-1.0	-1.0
2228739.0	138.40	140.20	-1.0	-1.0
2228740.0	138.30	140.20	-1.0	-1.0
2228741.0	138.50	140.30	-1.0	-1.0
2228742.0	138.70	140.40	-1.0	-1.0
2228743.0	138.40	140.30	-1.0	-1.0
2228744.0	138.00	140.30	-1.0	-1.0
2228745.0	137.50	140.40	-1.0	-1.0
2228746.0	137.30	140.50	-1.0	-1.0
2228747.0	137.30	140.50	-1.0	-1.0
2228748.0	137.20	140.40	-1.0	-1.0
2228749.0	137.30	140.30	-1.0	-1.0
2228750.0	137.30	140.00	-1.0	-1.0
2228751.0	137.30	140.00	-1.0	-1.0
2228752.0	137.40	140.20	-1.0	-1.0
2228753.0	137.40	140.50	-1.0	-1.0
2228754.0	137.60	140.70	-1.0	-1.0
2228755.0	137.90	140.60	-1.0	-1.0
2228756.0	137.90	140.50	-1.0	-1.0
2228757.0	137.70	140.20	-1.0	-1.0
2228758.0	137.50	139.90	-1.0	-1.0
2228759.0	137.60	139.70	-1.0	-1.0
2228760.0	137.70	139.70	-1.0	-1.0
2228761.0	137.80	139.70	-1.0	-1.0
2228762.0	137.70	139.70	-1.0	-1.0
2228763.0	137.90	139.90	-1.0	-1.0
2228764.0	138.00	140.10	-1.0	-1.0
2228765.0	138.10	140.20	-1.0	-1.0
2228766.0	138.10	140.10	-1.0	-1.0
2228767.0	138.00	140.00	-1.0	-1.0
2228768.0	138.00	139.80	-1.0	-1.0
2228769.0	138.30	139.80	-1.0	-1.0
2228770.0	138.60	139.70	-1.0	-1.0
2228771.0	138.90	139.70	-1.0	-1.0
2228772.0	138.90	139.60	-1.0	-1.0
2228773.0	138.80	139.60	-1.0	-1.0
2228774.0	138.60	139.80	-1.0	-1.0
2228775.0	138.40	140.00	-1.0	-1.0
2228776.0	138.40	140.20	-1.0	-1.0
2228777.0	138.50	140.60	-1.0	-1.0
2228778.0	138.50	140.90	-1.0	-1.0
2228779.0	138.40	140.90	-1.0	-1.0
2228780.0	138.30	140.60	-1.0	-1.0
2228781.0	138.20	140.50	-1.0	-1.0
2228782.0	138.20	140.90	-1.0	-1.0
2228783.0	138.20	141.40	-1.0	-1.0
2228784.0	138.40	141.50	-1.0	-1.0
2228785.0	138.50	141.70	-1.0	-1.0
2228786.0	138.60	141.80	-1.0	-1.0
2228787.0	138.40	141.90	-1.0	-1.0
2228788.0	138.20	141.80	-1.0	-1.0
2228789.0	138.00	141.70	-1.0	-1.0
2228790.0	138.00	141.70	-1.0	-1.0
2228791.0	138.10	141.60	-1.0	-1.0
2228792.0	138.10	141.70	-1.0	-1.0
2228793.0	138.20	141.80	-1.0	-1.0
2228794.0	138.20	141.90	-1.0	-1.0
2228795.0	138.30	142.00	-1.0	-1.0
2228796.0	138.30	142.00	-1.0	-1.0
2228797.0	138.20	141.70	-1.0	-1.0
2228798.0	138.00	141.50	-1.0	-1.0
2228799.0	137.80	141.30	-1.0	-1.0
2228800.0	137.60	141.30	-1.0	-1.0
2228801.0	137.70	141.10	-1.0	-1.0
2228802.0	137.80	140.90	-1.0	-1.0
2228803.0	138.00	140.70	-1.0	-1.0
2228804.0	138.10	140.60	-1.0	-1.0
2228805.0	138.10	140.60	-1.0	-1.0
2228806.0	138.10	140.60	-1.0	-1.0
2228807.0	138.10	140.60	-1.0	-1.0
2228808.0	138.10	140.50	-1.0	-1.0
2228809.0	138.10	140.30	-1.0	-1.0
2228810.0	138.10	140.10	-1.0	-1.0
2228811.0	138.10	140.10	-1.0	-1.0
2228812.0	138.00	140.10	-1.0	-1.0
2228813.0	137.90	140.10	-1.0	-1.0
2228814.0	137.70	140.10	-1.0	-1.0
2228815.0	137.50	140.20	-1.0	-1.0
2228816.0	137.50	140.50	-1.0	-1.0
2228817.0	137.50	140.80	-1.0	-1.0
2228818.0	137.60	140.80	-1.0	-1.0
2228819.0	137.60	140.70	-1.0	-1.0
2228820.0	137.60	140.60	-1.0	-1.0
2228821.0	137.80	140.50	-1.0	-1.0
2228822.0	137.80	140.40	-1.0	-1.0
2228823.0	137.80	140.20	-1.0	-1.0
2228824.0	137.80	139.90	-1.0	-1.0
2228825.0	137.90	139.60	-1.0	-1.0
2228826.0	138.00	139.90	-1.0	-1.0
2228827.0	138.00	140.20	-1.0	-1.0
