timestamp	x	y	stimuli_x	stimuli_y
1788369.0	106.20	90.30	-1.0	-1.0
1788370.0	107.20	91.60	-1.0	-1.0
1788371.0	109.90	94.40	-1.0	-1.0
1788372.0	113.30	98.20	-1.0	-1.0
1788373.0	118.30	102.70	-1.0	-1.0
1788374.0	123.60	107.80	-1.0	-1.0
1788375.0	128.50	112.80	-1.0	-1.0
1788376.0	132.20	117.90	-1.0	-1.0
1788377.0	135.10	122.10	-1.0	-1.0
1788378.0	138.80	125.80	-1.0	-1.0
1788379.0	143.20	129.30	-1.0	-1.0
1788380.0	147.50	132.10	-1.0	-1.0
1788381.0	150.50	134.90	-1.0	-1.0
1788382.0	153.00	137.30	-1.0	-1.0
1788383.0	155.00	139.70	-1.0	-1.0
1788384.0	156.70	141.80	-1.0	-1.0
1788385.0	157.90	142.90	-1.0	-1.0
1788386.0	158.30	143.90	-1.0	-1.0
1788387.0	158.00	144.20	-1.0	-1.0
1788388.0	157.60	144.40	-1.0	-1.0
1788389.0	156.50	144.20	-1.0	-1.0
1788390.0	155.10	143.40	-1.0	-1.0
1788391.0	153.30	142.40	-1.0	-1.0
1788392.0	152.10	141.10	-1.0	-1.0
1788393.0	150.30	139.70	-1.0	-1.0
1788394.0	148.50	138.10	-1.0	-1.0
1788395.0	146.40	136.50	-1.0	-1.0
1788396.0	144.90	134.90	-1.0	-1.0
1788397.0	143.90	133.40	-1.0	-1.0
1788398.0	143.30	132.10	-1.0	-1.0
1788399.0	143.10	131.50	-1.0	-1.0
1788400.0	142.50	131.00	-1.0	-1.0
1788401.0	141.80	131.00	-1.0	-1.0
1788402.0	141.70	131.10	-1.0	-1.0
1788403.0	142.20	131.30	-1.0	-1.0
1788404.0	142.70	131.50	-1.0	-1.0
1788405.0	143.00	131.70	-1.0	-1.0
1788406.0	143.40	131.80	-1.0	-1.0
1788407.0	143.70	131.90	-1.0	-1.0
1788408.0	144.30	131.90	-1.0	-1.0
1788409.0	144.70	131.80	-1.0	-1.0
1788410.0	145.40	131.90	-1.0	-1.0
1788411.0	145.60	132.30	-1.0	-1.0
1788412.0	145.80	132.80	-1.0	-1.0
1788413.0	145.80	133.30	-1.0	-1.0
1788414.0	145.90	133.40	-1.0	-1.0
1788415.0	146.10	133.50	-1.0	-1.0
1788416.0	146.40	133.70	-1.0	-1.0
1788417.0	146.60	133.80	-1.0	-1.0
1788418.0	146.30	133.70	-1.0	-1.0
1788419.0	146.00	134.00	-1.0	-1.0
1788420.0	145.80	134.40	-1.0	-1.0
1788421.0	146.20	134.80	-1.0	-1.0
1788422.0	146.60	134.90	-1.0	-1.0
1788423.0	146.90	135.00	-1.0	-1.0
1788424.0	146.90	135.10	-1.0	-1.0
1788425.0	146.70	134.90	-1.0	-1.0
1788426.0	146.60	134.70	-1.0	-1.0
1788427.0	146.50	134.50	-1.0	-1.0
1788428.0	146.60	134.60	-1.0	-1.0
1788429.0	146.80	134.90	-1.0	-1.0
1788430.0	146.90	135.20	-1.0	-1.0
1788431.0	146.90	135.80	-1.0	-1.0
1788432.0	147.20	135.90	-1.0	-1.0
1788433.0	147.40	135.90	-1.0	-1.0
1788434.0	147.50	135.60	-1.0	-1.0
1788435.0	147.40	135.60	-1.0	-1.0
1788436.0	147.20	135.60	-1.0	-1.0
1788437.0	147.40	135.90	-1.0	-1.0
1788438.0	147.60	136.20	-1.0	-1.0
1788439.0	147.80	136.50	-1.0	-1.0
1788440.0	147.80	136.60	-1.0	-1.0
1788441.0	147.80	136.50	-1.0	-1.0
1788442.0	147.70	136.40	-1.0	-1.0
1788443.0	147.50	136.10	-1.0	-1.0
1788444.0	147.30	135.90	-1.0	-1.0
1788445.0	147.30	135.90	-1.0	-1.0
1788446.0	147.40	135.90	-1.0	-1.0
1788447.0	147.50	136.00	-1.0	-1.0
1788448.0	147.70	135.90	-1.0	-1.0
1788449.0	147.80	135.90	-1.0	-1.0
1788450.0	147.70	135.90	-1.0	-1.0
1788451.0	147.80	135.90	-1.0	-1.0
1788452.0	147.90	136.50	-1.0	-1.0
