timestamp	x	y	stimuli_x	stimuli_y
2070587.0	120.60	140.10	-1.0	-1.0
2070588.0	120.50	140.00	-1.0	-1.0
2070589.0	120.40	139.90	-1.0	-1.0
2070590.0	120.30	139.90	-1.0	-1.0
2070591.0	120.30	140.00	-1.0	-1.0
2070592.0	120.30	140.00	-1.0	-1.0
2070593.0	120.40	140.00	-1.0	-1.0
2070594.0	120.40	139.90	-1.0	-1.0
2070595.0	120.20	139.80	-1.0	-1.0
2070596.0	120.00	139.60	-1.0	-1.0
2070597.0	119.90	139.50	-1.0	-1.0
2070598.0	120.00	139.40	-1.0	-1.0
2070599.0	119.80	139.40	-1.0	-1.0
2070600.0	119.60	139.40	-1.0	-1.0
2070601.0	119.50	139.70	-1.0	-1.0
2070602.0	119.80	140.10	-1.0	-1.0
2070603.0	120.10	140.50	-1.0	-1.0
2070604.0	120.30	140.50	-1.0	-1.0
2070605.0	120.20	140.70	-1.0	-1.0
2070606.0	120.20	140.90	-1.0	-1.0
2070607.0	120.10	141.20	-1.0	-1.0
2070608.0	120.20	141.20	-1.0	-1.0
2070609.0	120.20	141.30	-1.0	-1.0
2070610.0	120.20	141.20	-1.0	-1.0
2070611.0	120.20	141.10	-1.0	-1.0
2070612.0	120.20	141.00	-1.0	-1.0
2070613.0	120.10	140.90	-1.0	-1.0
2070614.0	119.90	140.80	-1.0	-1.0
2070615.0	119.90	140.70	-1.0	-1.0
2070616.0	120.00	140.70	-1.0	-1.0
2070617.0	120.10	140.80	-1.0	-1.0
2070618.0	120.20	140.80	-1.0	-1.0
2070619.0	120.20	140.70	-1.0	-1.0
2070620.0	120.20	140.70	-1.0	-1.0
2070621.0	120.20	140.70	-1.0	-1.0
2070622.0	120.30	140.90	-1.0	-1.0
2070623.0	120.30	141.20	-1.0	-1.0
2070624.0	120.30	141.40	-1.0	-1.0
2070625.0	120.50	141.60	-1.0	-1.0
2070626.0	120.80	141.70	-1.0	-1.0
2070627.0	121.20	141.50	-1.0	-1.0
2070628.0	121.10	141.30	-1.0	-1.0
2070629.0	121.20	141.10	-1.0	-1.0
2070630.0	121.20	141.10	-1.0	-1.0
2070631.0	121.20	141.10	-1.0	-1.0
2070632.0	121.20	141.20	-1.0	-1.0
2070633.0	121.10	141.20	-1.0	-1.0
2070634.0	121.10	141.20	-1.0	-1.0
2070635.0	121.20	141.00	-1.0	-1.0
2070636.0	121.40	140.90	-1.0	-1.0
2070637.0	121.50	140.90	-1.0	-1.0
2070638.0	121.50	141.00	-1.0	-1.0
2070639.0	121.70	141.10	-1.0	-1.0
2070640.0	121.90	141.10	-1.0	-1.0
2070641.0	122.10	140.90	-1.0	-1.0
2070642.0	121.60	140.60	-1.0	-1.0
2070643.0	121.20	140.40	-1.0	-1.0
2070644.0	120.80	140.40	-1.0	-1.0
2070645.0	120.90	140.40	-1.0	-1.0
2070646.0	121.00	140.40	-1.0	-1.0
2070647.0	121.20	140.60	-1.0	-1.0
2070648.0	121.60	140.80	-1.0	-1.0
2070649.0	121.90	141.00	-1.0	-1.0
2070650.0	121.90	141.00	-1.0	-1.0
2070651.0	121.70	140.80	-1.0	-1.0
2070652.0	121.50	140.60	-1.0	-1.0
2070653.0	121.40	140.60	-1.0	-1.0
2070654.0	121.40	140.70	-1.0	-1.0
2070655.0	121.40	140.90	-1.0	-1.0
2070656.0	121.50	141.00	-1.0	-1.0
2070657.0	121.70	140.90	-1.0	-1.0
2070658.0	121.50	140.60	-1.0	-1.0
2070659.0	121.10	140.50	-1.0	-1.0
2070660.0	120.90	140.70	-1.0	-1.0
2070661.0	121.00	140.90	-1.0	-1.0
2070662.0	121.10	141.00	-1.0	-1.0
2070663.0	121.30	141.20	-1.0	-1.0
2070664.0	121.50	141.50	-1.0	-1.0
2070665.0	121.70	141.30	-1.0	-1.0
2070666.0	121.60	140.80	-1.0	-1.0
2070667.0	121.50	140.60	-1.0	-1.0
2070668.0	121.50	140.80	-1.0	-1.0
2070669.0	121.60	141.10	-1.0	-1.0
2070670.0	121.80	141.10	-1.0	-1.0
2070671.0	121.90	141.20	-1.0	-1.0
2070672.0	122.00	141.30	-1.0	-1.0
2070673.0	122.00	140.90	-1.0	-1.0
2070674.0	121.90	140.40	-1.0	-1.0
2070675.0	121.70	140.20	-1.0	-1.0
2070676.0	121.50	140.60	-1.0	-1.0
2070677.0	121.50	140.90	-1.0	-1.0
2070678.0	121.30	141.00	-1.0	-1.0
2070679.0	121.20	141.00	-1.0	-1.0
2070680.0	121.00	141.00	-1.0	-1.0
2070681.0	120.90	140.90	-1.0	-1.0
2070682.0	120.80	140.50	-1.0	-1.0
2070683.0	121.00	140.20	-1.0	-1.0
2070684.0	121.40	139.90	-1.0	-1.0
2070685.0	121.80	140.10	-1.0	-1.0
2070686.0	122.20	140.30	-1.0	-1.0
2070687.0	122.30	140.60	-1.0	-1.0
2070688.0	122.40	140.90	-1.0	-1.0
2070689.0	122.40	141.30	-1.0	-1.0
2070690.0	122.30	141.50	-1.0	-1.0
2070691.0	122.10	141.70	-1.0	-1.0
2070692.0	121.90	141.50	-1.0	-1.0
2070693.0	121.50	141.20	-1.0	-1.0
2070694.0	121.30	141.00	-1.0	-1.0
2070695.0	121.10	141.00	-1.0	-1.0
2070696.0	121.20	141.40	-1.0	-1.0
2070697.0	121.30	141.70	-1.0	-1.0
2070698.0	121.40	142.00	-1.0	-1.0
