timestamp	x	y	stimuli_x	stimuli_y
2041029.0	121.90	130.80	-1.0	-1.0
2041030.0	121.80	130.70	-1.0	-1.0
2041031.0	121.60	130.60	-1.0	-1.0
2041032.0	121.50	130.60	-1.0	-1.0
2041033.0	121.50	130.50	-1.0	-1.0
2041034.0	121.80	130.60	-1.0	-1.0
2041035.0	122.10	130.70	-1.0	-1.0
2041036.0	122.30	131.10	-1.0	-1.0
2041037.0	122.30	131.40	-1.0	-1.0
2041038.0	122.20	131.60	-1.0	-1.0
2041039.0	121.90	131.60	-1.0	-1.0
2041040.0	121.70	131.60	-1.0	-1.0
2041041.0	121.60	131.50	-1.0	-1.0
2041042.0	121.60	131.50	-1.0	-1.0
2041043.0	121.70	131.50	-1.0	-1.0
2041044.0	121.90	131.40	-1.0	-1.0
2041045.0	122.00	131.30	-1.0	-1.0
2041046.0	122.00	131.20	-1.0	-1.0
2041047.0	122.00	131.20	-1.0	-1.0
2041048.0	121.90	131.30	-1.0	-1.0
2041049.0	121.90	131.30	-1.0	-1.0
2041050.0	121.90	131.40	-1.0	-1.0
2041051.0	122.10	131.40	-1.0	-1.0
2041052.0	122.20	131.50	-1.0	-1.0
2041053.0	122.20	131.60	-1.0	-1.0
2041054.0	122.20	131.10	-1.0	-1.0
2041055.0	122.20	130.60	-1.0	-1.0
2041056.0	122.10	130.30	-1.0	-1.0
2041057.0	122.10	130.50	-1.0	-1.0
2041058.0	122.20	130.60	-1.0	-1.0
2041059.0	122.50	130.30	-1.0	-1.0
2041060.0	122.70	129.90	-1.0	-1.0
2041061.0	122.70	129.50	-1.0	-1.0
2041062.0	122.70	129.30	-1.0	-1.0
2041063.0	122.70	129.10	-1.0	-1.0
2041064.0	122.70	129.10	-1.0	-1.0
2041065.0	122.80	129.00	-1.0	-1.0
2041066.0	123.10	128.80	-1.0	-1.0
2041067.0	123.40	128.50	-1.0	-1.0
2041068.0	123.60	128.40	-1.0	-1.0
2041069.0	123.90	127.90	-1.0	-1.0
2041070.0	124.10	127.50	-1.0	-1.0
2041071.0	124.40	127.10	-1.0	-1.0
2041072.0	124.30	127.20	-1.0	-1.0
2041073.0	124.30	127.10	-1.0	-1.0
2041074.0	124.30	126.70	-1.0	-1.0
2041075.0	124.50	126.30	-1.0	-1.0
2041076.0	124.60	126.00	-1.0	-1.0
2041077.0	124.70	125.70	-1.0	-1.0
2041078.0	124.40	125.40	-1.0	-1.0
2041079.0	124.20	125.10	-1.0	-1.0
2041080.0	124.00	125.10	-1.0	-1.0
2041081.0	124.10	125.10	-1.0	-1.0
2041082.0	124.00	125.20	-1.0	-1.0
2041083.0	124.00	125.40	-1.0	-1.0
2041084.0	124.00	125.50	-1.0	-1.0
2041085.0	124.00	125.60	-1.0	-1.0
2041086.0	123.90	125.70	-1.0	-1.0
2041087.0	124.00	125.80	-1.0	-1.0
2041088.0	124.30	125.80	-1.0	-1.0
2041089.0	124.50	126.00	-1.0	-1.0
2041090.0	124.60	126.10	-1.0	-1.0
2041091.0	124.60	126.00	-1.0	-1.0
2041092.0	124.60	125.90	-1.0	-1.0
2041093.0	124.30	125.60	-1.0	-1.0
2041094.0	124.00	125.40	-1.0	-1.0
2041095.0	123.70	125.40	-1.0	-1.0
2041096.0	124.00	125.40	-1.0	-1.0
2041097.0	124.20	125.40	-1.0	-1.0
2041098.0	124.30	125.10	-1.0	-1.0
2041099.0	124.10	125.00	-1.0	-1.0
2041100.0	123.80	125.20	-1.0	-1.0
2041101.0	123.80	125.70	-1.0	-1.0
2041102.0	123.60	126.20	-1.0	-1.0
2041103.0	123.50	126.30	-1.0	-1.0
2041104.0	123.50	126.20	-1.0	-1.0
2041105.0	123.60	126.00	-1.0	-1.0
2041106.0	123.70	125.90	-1.0	-1.0
2041107.0	123.70	125.90	-1.0	-1.0
2041108.0	123.90	126.00	-1.0	-1.0
2041109.0	124.00	126.30	-1.0	-1.0
