timestamp	x	y	stimuli_x	stimuli_y
1892056.0	134.50	122.50	-1.0	-1.0
1892057.0	134.00	122.30	-1.0	-1.0
1892058.0	133.40	122.10	-1.0	-1.0
1892059.0	133.40	122.20	-1.0	-1.0
1892060.0	133.60	122.20	-1.0	-1.0
1892061.0	133.80	122.20	-1.0	-1.0
1892062.0	133.70	122.00	-1.0	-1.0
1892063.0	133.70	122.00	-1.0	-1.0
1892064.0	133.70	122.00	-1.0	-1.0
1892065.0	133.90	122.00	-1.0	-1.0
1892066.0	134.10	121.80	-1.0	-1.0
1892067.0	134.10	121.50	-1.0	-1.0
1892068.0	134.10	121.50	-1.0	-1.0
1892069.0	134.10	121.90	-1.0	-1.0
1892070.0	134.00	122.00	-1.0	-1.0
1892071.0	134.10	121.70	-1.0	-1.0
1892072.0	134.30	121.40	-1.0	-1.0
1892073.0	134.40	121.40	-1.0	-1.0
1892074.0	134.10	121.80	-1.0	-1.0
1892075.0	133.70	122.20	-1.0	-1.0
1892076.0	133.50	122.40	-1.0	-1.0
1892077.0	133.60	122.10	-1.0	-1.0
1892078.0	133.90	122.00	-1.0	-1.0
1892079.0	134.20	122.20	-1.0	-1.0
1892080.0	134.40	122.40	-1.0	-1.0
1892081.0	134.40	122.40	-1.0	-1.0
1892082.0	134.40	122.40	-1.0	-1.0
1892083.0	134.50	122.40	-1.0	-1.0
1892084.0	134.50	122.30	-1.0	-1.0
1892085.0	134.60	122.10	-1.0	-1.0
1892086.0	134.60	122.00	-1.0	-1.0
1892087.0	134.70	121.90	-1.0	-1.0
1892088.0	134.70	122.00	-1.0	-1.0
1892089.0	134.70	122.10	-1.0	-1.0
1892090.0	134.50	122.00	-1.0	-1.0
1892091.0	134.30	122.00	-1.0	-1.0
1892092.0	134.30	122.10	-1.0	-1.0
1892093.0	134.40	122.20	-1.0	-1.0
1892094.0	134.40	122.50	-1.0	-1.0
1892095.0	134.30	122.60	-1.0	-1.0
1892096.0	134.10	122.70	-1.0	-1.0
1892097.0	134.00	122.70	-1.0	-1.0
1892098.0	133.90	122.70	-1.0	-1.0
1892099.0	134.00	122.60	-1.0	-1.0
1892100.0	134.10	122.50	-1.0	-1.0
1892101.0	134.20	122.50	-1.0	-1.0
1892102.0	134.20	122.60	-1.0	-1.0
1892103.0	134.20	122.70	-1.0	-1.0
1892104.0	134.20	122.90	-1.0	-1.0
1892105.0	134.20	122.80	-1.0	-1.0
1892106.0	134.10	122.80	-1.0	-1.0
1892107.0	134.00	123.60	-1.0	-1.0
1892108.0	133.90	124.40	-1.0	-1.0
1892109.0	134.10	124.90	-1.0	-1.0
1892110.0	134.30	124.50	-1.0	-1.0
1892111.0	134.40	124.10	-1.0	-1.0
1892112.0	134.10	123.90	-1.0	-1.0
1892113.0	133.70	123.90	-1.0	-1.0
1892114.0	133.40	123.90	-1.0	-1.0
1892115.0	133.40	124.00	-1.0	-1.0
1892116.0	133.60	124.00	-1.0	-1.0
1892117.0	133.80	124.20	-1.0	-1.0
1892118.0	134.10	124.30	-1.0	-1.0
1892119.0	134.30	124.50	-1.0	-1.0
1892120.0	134.60	124.80	-1.0	-1.0
1892121.0	134.50	125.10	-1.0	-1.0
1892122.0	134.30	125.20	-1.0	-1.0
1892123.0	133.70	125.00	-1.0	-1.0
1892124.0	133.50	124.80	-1.0	-1.0
1892125.0	133.10	124.70	-1.0	-1.0
1892126.0	133.00	124.60	-1.0	-1.0
1892127.0	133.10	124.60	-1.0	-1.0
1892128.0	133.30	124.80	-1.0	-1.0
1892129.0	133.50	125.00	-1.0	-1.0
1892130.0	133.50	125.20	-1.0	-1.0
1892131.0	133.70	125.20	-1.0	-1.0
1892132.0	133.80	125.30	-1.0	-1.0
1892133.0	134.00	125.20	-1.0	-1.0
1892134.0	134.30	125.10	-1.0	-1.0
1892135.0	134.60	125.20	-1.0	-1.0
1892136.0	134.50	125.40	-1.0	-1.0
1892137.0	134.10	125.60	-1.0	-1.0
1892138.0	134.00	125.60	-1.0	-1.0
1892139.0	134.30	125.70	-1.0	-1.0
1892140.0	134.30	126.10	-1.0	-1.0
1892141.0	133.90	126.50	-1.0	-1.0
1892142.0	133.50	126.80	-1.0	-1.0
1892143.0	133.10	127.00	-1.0	-1.0
1892144.0	132.90	127.30	-1.0	-1.0
1892145.0	132.90	127.60	-1.0	-1.0
1892146.0	133.20	127.70	-1.0	-1.0
1892147.0	133.50	127.90	-1.0	-1.0
1892148.0	133.50	128.00	-1.0	-1.0
1892149.0	133.60	128.20	-1.0	-1.0
1892150.0	133.80	128.30	-1.0	-1.0
1892151.0	134.00	128.40	-1.0	-1.0
1892152.0	134.20	128.50	-1.0	-1.0
1892153.0	134.50	128.20	-1.0	-1.0
1892154.0	134.30	127.70	-1.0	-1.0
1892155.0	133.70	127.20	-1.0	-1.0
1892156.0	133.40	127.00	-1.0	-1.0
1892157.0	133.60	127.20	-1.0	-1.0
1892158.0	133.70	127.50	-1.0	-1.0
1892159.0	133.60	127.70	-1.0	-1.0
1892160.0	133.50	127.60	-1.0	-1.0
1892161.0	133.50	127.60	-1.0	-1.0
1892162.0	133.50	127.70	-1.0	-1.0
1892163.0	133.60	127.90	-1.0	-1.0
1892164.0	133.90	128.00	-1.0	-1.0
1892165.0	134.20	128.00	-1.0	-1.0
1892166.0	134.40	127.80	-1.0	-1.0
1892167.0	134.50	127.80	-1.0	-1.0
1892168.0	134.50	127.90	-1.0	-1.0
1892169.0	134.60	128.00	-1.0	-1.0
1892170.0	134.70	127.90	-1.0	-1.0
1892171.0	134.80	128.00	-1.0	-1.0
1892172.0	134.80	128.00	-1.0	-1.0
1892173.0	134.60	127.90	-1.0	-1.0
1892174.0	134.30	127.70	-1.0	-1.0
1892175.0	134.10	127.30	-1.0	-1.0
1892176.0	134.10	127.00	-1.0	-1.0
1892177.0	134.40	126.80	-1.0	-1.0
1892178.0	134.50	126.90	-1.0	-1.0
1892179.0	134.40	127.00	-1.0	-1.0
1892180.0	134.10	127.20	-1.0	-1.0
1892181.0	133.70	127.20	-1.0	-1.0
1892182.0	133.50	127.30	-1.0	-1.0
1892183.0	133.40	127.40	-1.0	-1.0
1892184.0	133.40	127.50	-1.0	-1.0
1892185.0	133.40	127.50	-1.0	-1.0
1892186.0	133.40	127.40	-1.0	-1.0
1892187.0	133.40	127.30	-1.0	-1.0
1892188.0	133.80	127.10	-1.0	-1.0
1892189.0	134.10	126.90	-1.0	-1.0
1892190.0	134.30	126.60	-1.0	-1.0
1892191.0	134.10	126.40	-1.0	-1.0
1892192.0	134.30	126.30	-1.0	-1.0
1892193.0	134.60	126.20	-1.0	-1.0
1892194.0	134.90	126.10	-1.0	-1.0
1892195.0	134.80	126.00	-1.0	-1.0
1892196.0	134.70	125.90	-1.0	-1.0
1892197.0	134.50	125.90	-1.0	-1.0
1892198.0	134.30	126.00	-1.0	-1.0
1892199.0	134.10	126.20	-1.0	-1.0
1892200.0	134.10	126.30	-1.0	-1.0
1892201.0	134.20	126.10	-1.0	-1.0
1892202.0	134.30	125.80	-1.0	-1.0
1892203.0	134.30	125.70	-1.0	-1.0
1892204.0	134.10	125.70	-1.0	-1.0
1892205.0	133.90	125.50	-1.0	-1.0
1892206.0	133.70	125.30	-1.0	-1.0
1892207.0	133.60	125.00	-1.0	-1.0
1892208.0	133.50	125.00	-1.0	-1.0
1892209.0	133.50	125.10	-1.0	-1.0
1892210.0	133.50	125.30	-1.0	-1.0
1892211.0	133.80	125.40	-1.0	-1.0
1892212.0	134.10	125.30	-1.0	-1.0
1892213.0	134.40	125.20	-1.0	-1.0
1892214.0	134.30	125.20	-1.0	-1.0
1892215.0	134.20	125.10	-1.0	-1.0
1892216.0	134.10	125.00	-1.0	-1.0
1892217.0	134.10	124.90	-1.0	-1.0
1892218.0	134.10	124.80	-1.0	-1.0
1892219.0	134.20	124.80	-1.0	-1.0
1892220.0	134.10	124.80	-1.0	-1.0
1892221.0	134.10	124.60	-1.0	-1.0
1892222.0	134.00	124.20	-1.0	-1.0
1892223.0	133.80	124.20	-1.0	-1.0
1892224.0	133.70	124.40	-1.0	-1.0
1892225.0	133.80	124.50	-1.0	-1.0
1892226.0	134.10	124.50	-1.0	-1.0
1892227.0	135.10	124.70	-1.0	-1.0
1892228.0	136.10	125.00	-1.0	-1.0
1892229.0	138.60	125.90	-1.0	-1.0
1892230.0	141.40	126.70	-1.0	-1.0
1892231.0	145.20	128.30	-1.0	-1.0
1892232.0	149.10	129.60	-1.0	-1.0
1892233.0	153.70	131.30	-1.0	-1.0
1892234.0	159.00	133.50	-1.0	-1.0
1892235.0	164.60	135.70	-1.0	-1.0
1892236.0	170.50	137.80	-1.0	-1.0
1892237.0	175.60	138.90	-1.0	-1.0
1892238.0	182.00	140.20	-1.0	-1.0
1892239.0	187.80	141.60	-1.0	-1.0
1892240.0	193.60	142.50	-1.0	-1.0
1892241.0	196.90	143.20	-1.0	-1.0
1892242.0	198.90	143.40	-1.0	-1.0
1892243.0	200.10	143.50	-1.0	-1.0
1892244.0	200.90	143.70	-1.0	-1.0
1892245.0	201.00	143.80	-1.0	-1.0
1892246.0	199.90	143.70	-1.0	-1.0
1892247.0	198.00	143.10	-1.0	-1.0
1892248.0	195.90	142.50	-1.0	-1.0
1892249.0	193.70	142.20	-1.0	-1.0
1892250.0	191.40	142.20	-1.0	-1.0
1892251.0	189.10	142.20	-1.0	-1.0
1892252.0	187.00	142.00	-1.0	-1.0
1892253.0	185.20	141.80	-1.0	-1.0
1892254.0	184.10	141.80	-1.0	-1.0
1892255.0	183.40	142.00	-1.0	-1.0
1892256.0	182.70	142.10	-1.0	-1.0
1892257.0	182.10	142.20	-1.0	-1.0
1892258.0	181.60	142.40	-1.0	-1.0
